zipcode,name,rg_name,rg_abbrev,area,totpop_cy,tothh_cy,medhinc_cy,avghinc_cy,pci_cy,meddi_cy,avgdi_cy,white_cy,black_cy,amerind_cy,asian_cy,pacific_cy,othrace_cy,race2up_cy,hispwht_cy,hispblk_cy,hispai_cy,hispasn_cy,hisppi_cy,hispoth_cy,hispmlt_cy,nhspwht_cy,nhspblk_cy,nhspai_cy,nhspasn_cy,nhsppi_cy,nhspoth_cy,nhspmlt_cy,oha_count,oha_count_lw,new_min,new_max,or_rate,date,jf_rate_tot,jf_rate_new_min,jf_rate_new_max
97212,Portland,Oregon,OR,2.764809437552930,26886,11414,101728,136800,58096,75518,90640,21671,2488,150,910,43,400,1224,809,46,48,11,5,334,203,20862,2442,102,899,38,66,1021,43,40,3,3,17.8,2020-07-22,15.9934538421483,1.11582236108012,1.11582236108012
97701,Bend,Oregon,OR,333.335024057135001,40102,16522,60820,73964,30488,49287,55897,36275,251,325,572,61,1364,1254,1953,28,69,27,12,1333,282,34322,223,256,545,49,31,972,112,70,42,42,18.9,2020-07-22,27.9287816069024,10.4732931025884,10.4732931025884
97702,Bend,Oregon,OR,132.365304370722157,49732,19619,70425,88162,34784,53893,65135,44566,324,436,685,60,2125,1536,2213,25,111,45,15,2081,308,42353,299,325,640,45,44,1228,107,79,28,28,26.4,2020-07-22,21.5153221265986,5.63017775275477,5.63017775275477
97206,Portland,Oregon,OR,6.471203635210728,51323,20598,62204,76845,30860,50313,57780,37853,1403,534,6203,278,2292,2760,2196,73,164,43,5,2218,560,35657,1330,370,6160,273,74,2200,164,137,27,27,34.5,2020-07-22,31.9544843442511,5.26079925179744,5.26079925179744
97209,Portland,Oregon,OR,1.053633603397821,20613,13438,73208,107309,70957,54687,72138,16691,925,214,1453,59,331,940,709,26,30,19,8,298,144,15982,899,184,1434,51,33,796,80,58,22,22,53.5,2020-07-22,38.8104594188134,10.6728763401737,10.6728763401737
97734,Culver,Oregon,OR,195.835203739586916,3262,1214,53777,68608,26251,43054,52143,2705,39,115,9,6,268,120,290,0,27,0,2,266,60,2415,39,88,9,4,2,60,11,11,0,0,39.5,2020-07-22,33.7216431637032,0,0
97741,Madras,Oregon,OR,413.425575230264997,13864,4846,50018,65395,23793,39530,49863,9289,236,1543,77,39,2012,668,1361,30,251,12,0,1979,269,7928,206,1292,65,39,33,399,66,56,10,10,55.4,2020-07-22,47.6053087132141,7.21292556260819,7.21292556260819
97210,Portland,Oregon,OR,9.333155072927376,12559,7231,81797,137956,79463,61534,86508,10826,156,64,789,19,196,509,347,4,10,12,4,173,89,10479,152,54,777,15,23,420,23,18,5,5,21.1,2020-07-22,18.313559996815,3.98120869495979,3.98120869495979
97211,Portland,Oregon,OR,6.684396539464728,34085,13296,80640,100216,39148,59886,72176,21804,7033,291,1167,183,1477,2130,1304,142,84,18,7,1368,405,20500,6891,207,1149,176,109,1725,102,82,20,20,32.6,2020-07-22,29.925187032419,5.86768373184685,5.86768373184685
97818,Boardman,Oregon,OR,239.125020719744498,4645,1427,54928,65099,20002,43577,50998,2778,42,78,39,30,1563,115,1236,19,51,2,1,1558,58,1542,23,27,37,29,5,57,110,83,27,27,264.5,2020-07-22,236.813778256189,58.1270182992465,58.1270182992465
97826,Echo,Oregon,OR,265.413747984774147,1335,479,53454,69945,25207,41424,52869,1124,15,15,4,7,126,44,25,0,5,0,0,126,17,1099,15,10,4,7,0,27,10,-1,1,9,92.2,2020-07-22,74.9063670411985,7.49063670411985,67.4157303370787
97827,Elgin,Oregon,OR,412.153827971746921,3301,1400,41728,51758,21951,34811,40374,3106,6,36,9,20,45,79,79,0,0,0,0,37,12,3027,6,36,9,20,8,67,10,10,0,0,38.1,2020-07-22,30.2938503483793,0,0
97838,Hermiston,Oregon,OR,149.909098157205477,26409,9243,53832,66967,23497,41947,51057,19316,221,314,333,70,5182,973,4036,75,124,18,5,5171,500,15280,146,190,315,65,11,473,841,629,212,212,331.8,2020-07-22,318.452042864175,80.2756635995305,80.2756635995305
97214,Portland,Oregon,OR,2.859227950512229,28573,14291,59244,92579,46436,47456,63808,24695,521,222,1323,39,422,1351,989,40,42,9,2,329,223,23706,481,180,1314,37,93,1128,94,74,20,20,39.5,2020-07-22,32.898190599517,6.99961502117384,6.99961502117384
97266,Portland,Oregon,OR,6.225348384620949,36872,12761,46821,59400,20581,37714,45986,22078,2081,448,6794,316,3200,1955,1993,92,119,23,14,3117,479,20085,1989,329,6771,302,83,1476,177,156,21,21,53.2,2020-07-22,48.0039054024734,5.69537860707312,5.69537860707312
97219,Portland,Oregon,OR,11.784915979082649,41628,17209,100306,131183,54284,74028,89474,35353,1058,205,2209,167,622,2014,1387,17,44,18,9,529,277,33966,1041,161,2191,158,93,1737,106,94,12,12,27.4,2020-07-22,25.463630248871,2.88267512251369,2.88267512251369
97345,Foster,Oregon,OR,20.768328745077262,532,210,50957,69130,27298,38554,51059,484,1,10,5,0,7,25,14,0,0,0,0,5,7,470,1,10,5,0,2,18,,,,,,,-2,-2,-2
97346,Gates,Oregon,OR,258.017131207781006,1062,463,54955,65487,28559,44109,51635,972,4,21,6,1,13,45,29,0,8,1,0,13,12,943,4,13,5,1,0,33,,,,,,,-2,-2,-2
97220,Portland,Oregon,OR,7.685952244935173,33340,12584,53408,68700,26013,42528,52640,21129,2959,418,4366,402,2101,1965,1513,138,105,20,11,2061,414,19616,2821,313,4346,391,40,1551,141,122,19,19,49.5,2020-07-22,42.2915416916617,5.69886022795441,5.69886022795441
97221,Portland,Oregon,OR,4.310039708875268,12641,5367,113699,161077,68420,84483,102988,11199,173,55,598,25,102,489,394,4,19,4,2,79,50,10805,169,36,594,23,23,439,23,16,7,7,19.8,2020-07-22,18.1947630725417,5.53753658729531,5.53753658729531
97222,Portland,Oregon,OR,8.772698246401577,37253,15773,58020,74574,31595,46775,56335,31185,764,490,1174,105,1677,1858,1810,47,177,14,7,1628,439,29375,717,313,1160,98,49,1419,121,106,15,15,34.6,2020-07-22,32.4806055888116,4.02652135398491,4.02652135398491
97223,Portland,Oregon,OR,10.952655555003544,51228,20122,83752,105288,41370,61548,75356,39015,1154,345,4376,510,3280,2548,3270,72,78,39,4,3197,493,35745,1082,267,4337,506,83,2055,146,128,18,18,31.3,2020-07-22,28.5000390411494,3.51370344342937,3.51370344342937
97224,Portland,Oregon,OR,8.995617069803568,37413,15776,78136,102265,43135,58657,73310,29586,751,246,3525,193,1510,1602,1759,43,63,36,2,1464,249,27827,708,183,3489,191,46,1353,75,71,4,4,24.1,2020-07-22,20.0465078983241,1.06914708791062,1.06914708791062
97225,Portland,Oregon,OR,6.719610763985653,26086,12010,89522,123784,57015,66375,84698,21796,500,113,1713,105,688,1171,817,17,27,13,4,626,224,20979,483,86,1700,101,62,947,74,56,18,18,30.6,2020-07-22,28.3677068159166,6.90025300927701,6.90025300927701
97230,Portland,Oregon,OR,10.694180630088175,42349,15893,55153,70297,26415,44280,53804,26195,3898,451,4815,582,4166,2242,2737,134,159,30,7,4112,532,23458,3764,292,4785,575,54,1710,254,213,41,41,63.9,2020-07-22,59.977803490047,9.68145646886585,9.68145646886585
97233,Portland,Oregon,OR,4.702768418963933,43364,14281,44978,58387,19255,36544,45101,27014,2892,556,3687,525,6377,2313,4282,136,180,41,10,6299,686,22732,2756,376,3646,515,78,1627,424,358,66,66,107.7,2020-07-22,97.7769578452172,15.2199981551517,15.2199981551517
97236,Portland,Oregon,OR,7.564979578539363,39729,12896,53217,69404,22554,42196,52462,25701,2199,387,5695,450,3166,2131,2323,85,102,29,12,3096,534,23378,2114,285,5666,438,70,1597,439,389,50,50,119.1,2020-07-22,110.498628206096,12.5852651715372,12.5852651715372
97018,Columbia City,Oregon,OR,2.044881626790044,2153,867,60643,82493,33223,49320,61234,1977,12,25,37,2,23,77,77,0,3,1,0,18,15,1900,12,22,36,2,5,62,-1,-1,0,8,-1,2020-07-22,-1,0,37.1574547143521
97239,Portland,Oregon,OR,3.621571395171828,18033,9287,103921,145258,74824,76990,94614,15181,242,82,1516,40,197,775,539,7,17,14,0,168,89,14642,235,65,1502,40,29,686,21,12,9,9,14.8,2020-07-22,11.6453169189819,4.99085010813509,4.99085010813509
97267,Portland,Oregon,OR,7.587170750629808,32656,13081,71640,89498,35866,54454,66143,28218,419,293,932,95,1255,1444,1677,22,61,7,6,1213,322,26541,397,232,925,89,42,1122,93,85,8,8,30.2,2020-07-22,28.4786869181774,2.44977951984321,2.44977951984321
97301,Salem,Oregon,OR,11.250487629289445,57498,19305,43425,56245,19150,35745,43810,38835,1256,1093,1335,977,10943,3059,8012,106,370,50,14,10862,1327,30823,1150,723,1285,963,81,1732,295,261,34,34,55.1,2020-07-22,51.3061323872135,5.9132491564924,5.9132491564924
97303,Salem,Oregon,OR,23.516131820889530,42546,15646,61298,78713,28961,49726,59185,33585,406,580,859,366,4664,2086,3850,50,161,41,7,4608,762,29735,356,419,818,359,56,1324,230,194,36,36,59.5,2020-07-22,54.059135993983,8.4614299816669,8.4614299816669
97306,Salem,Oregon,OR,33.163146835904271,30391,11778,75599,97505,37794,57304,71176,25879,420,278,1274,229,987,1324,1423,20,28,16,9,935,333,24456,400,250,1258,220,52,991,139,113,26,26,50.8,2020-07-22,45.7372248363002,8.55516435786911,8.55516435786911
97317,Salem,Oregon,OR,54.408926503873630,26164,8683,59502,77097,28153,48057,58012,18938,478,377,567,448,4104,1252,2377,94,115,15,12,4073,410,16561,384,262,552,436,31,842,126,114,12,12,51.7,2020-07-22,48.1577740406666,4.58645467053967,4.58645467053967
97321,Albany,Oregon,OR,75.230548890768219,27837,10702,68304,85725,32967,53285,64327,24817,185,284,566,49,935,1001,1155,18,74,14,0,890,215,23662,167,210,552,49,45,786,50,45,5,5,20.1,2020-07-22,17.9617056435679,1.79617056435679,1.79617056435679
97325,Aumsville,Oregon,OR,32.219174648523747,7403,2534,66567,82283,28169,51955,61790,6339,35,147,78,26,410,368,428,1,22,3,2,408,88,5911,34,125,75,24,2,280,28,25,3,3,42.3,2020-07-22,37.8225043901121,4.05241118465487,4.05241118465487
97401,Eugene,Oregon,OR,9.375092350796750,45841,21634,37586,62678,29787,31004,46522,37042,923,432,3816,139,946,2543,1733,48,101,45,13,864,420,35309,875,331,3771,126,82,2123,69,54,15,15,17,2020-07-22,15.0520276608276,3.27217992626688,3.27217992626688
97403,Eugene,Oregon,OR,4.030510166427780,12701,4234,48779,86628,29761,39653,61094,10580,165,98,938,20,228,672,483,7,21,12,2,209,72,10097,158,77,926,18,19,600,17,15,2,2,14.6,2020-07-22,13.3847728525313,1.57467915912133,1.57467915912133
97404,Eugene,Oregon,OR,11.596996488217107,35582,13939,60196,73921,28963,48688,56028,30709,380,478,770,84,1316,1845,1772,35,119,16,2,1281,407,28937,345,359,754,82,35,1438,29,18,11,11,9,2020-07-22,8.15018829745377,3.09145073351695,3.09145073351695
97405,Eugene,Oregon,OR,112.221940186477255,47657,20214,66133,92643,39315,52066,66574,41071,619,491,2102,59,728,2587,1606,42,127,28,3,617,403,39465,577,364,2074,56,111,2184,45,37,8,8,10.1,2020-07-22,9.44247434794469,1.67866210630128,1.67866210630128
97408,Eugene,Oregon,OR,46.797601671466573,14306,5986,69006,99194,41508,54999,71543,12414,168,125,760,32,217,590,517,9,17,3,2,198,118,11897,159,108,757,30,19,472,18,11,7,7,15.4,2020-07-22,12.5821333706137,4.89305186634978,4.89305186634978
97420,Coos Bay,Oregon,OR,214.704380314860487,28531,12184,39114,56086,23975,32252,43317,24374,182,936,435,114,877,1613,1042,9,80,27,14,847,289,23332,173,856,408,100,30,1324,23,16,7,7,8.4,2020-07-22,8.06140689075041,2.4534716624023,2.4534716624023
97844,Irrigon,Oregon,OR,64.129182756506836,4013,1378,58486,66627,22880,46972,52038,3010,66,72,10,9,708,138,496,4,2,2,0,704,69,2514,62,70,8,9,4,69,71,60,11,11,186.5,2020-07-22,176.924993770247,27.4109145277847,27.4109145277847
97118,Garibaldi,Oregon,OR,2.516040636018513,816,402,42932,67027,33040,35504,50098,758,2,9,9,0,1,37,27,0,2,0,0,1,5,731,2,7,9,0,0,32,,,,,,,-2,-2,-2
97875,Stanfield,Oregon,OR,47.867863237508161,2677,917,58097,70808,24259,46519,53616,1791,2,37,3,1,731,112,190,0,13,0,0,726,59,1601,2,24,3,1,5,53,66,44,22,22,252.9,2020-07-22,246.544639521853,82.1815465072843,82.1815465072843
97882,Umatilla,Oregon,OR,21.560392778596906,8555,2199,51073,58720,18582,39374,46480,5874,216,122,58,4,2060,221,1594,17,24,10,1,2044,152,4280,199,98,48,3,16,69,203,163,40,40,261.6,2020-07-22,237.28813559322,46.7562828755114,46.7562828755114
97147,Wheeler,Oregon,OR,0.530786830772089,433,206,42730,57639,27489,35557,44896,408,0,2,4,1,9,9,8,0,0,0,0,9,0,400,0,2,4,1,0,9,,,,,,,-2,-2,-2
97416,Camas Valley,Oregon,OR,95.616127892989951,998,385,58512,79032,30490,47081,60130,900,5,24,7,3,3,56,21,0,0,0,0,3,8,879,5,24,7,3,0,48,,,,,,,-2,-2,-2
97429,Days Creek,Oregon,OR,49.019790132705658,584,245,42953,57042,23932,35405,44879,529,1,12,4,1,8,29,23,0,0,0,1,8,9,506,1,12,4,0,0,20,,,,,,,-2,-2,-2
97136,Rockaway Beach,Oregon,OR,27.192138557547789,1895,958,39354,55112,27865,31935,42215,1750,15,18,27,0,23,62,27,0,0,1,0,22,8,1723,15,18,26,0,1,54,-1,-1,0,8,-1,2020-07-22,-1,0,42.2163588390501
97331,Corvallis,Oregon,OR,0.663984465997161,3290,78,14268,35077,5923,13929,27192,2307,51,15,605,18,65,229,131,3,3,3,2,62,20,2176,48,12,602,16,3,209,-1,-1,0,8,-1,2020-07-22,-1,0,24.3161094224924
97495,Winchester,Oregon,OR,3.449429166701602,1585,696,43619,55431,24342,35803,43795,1445,7,15,29,2,33,54,68,2,0,0,1,29,6,1377,5,15,29,1,4,48,-1,-1,0,8,-1,2020-07-22,-1,0,50.4731861198738
97430,Deadwood,Oregon,OR,96.808653864811902,467,205,40160,53119,23318,32580,41865,436,0,8,5,0,2,16,14,0,1,1,0,2,3,422,0,7,4,0,0,13,,,,,,,-2,-2,-2
97434,Dorena,Oregon,OR,120.579598704694689,745,296,44110,61757,24541,35824,46775,673,3,16,3,0,12,38,10,0,1,0,0,12,4,663,3,15,3,0,0,34,,,,,,,-2,-2,-2
97732,Crane,Oregon,OR,594.737429030869862,233,88,47016,70813,26745,38614,53070,216,1,3,1,0,5,7,5,0,0,0,0,5,0,211,1,3,1,0,0,7,,,,,,,-2,-2,-2
97539,Shady Cove,Oregon,OR,10.613602370057333,3838,1707,40585,52272,23250,33123,40933,3597,15,38,17,2,40,129,173,0,8,0,0,38,18,3424,15,30,17,2,2,111,-1,-1,0,8,-1,2020-07-22,-1,0,20.8441896821261
97633,Merrill,Oregon,OR,30.943251655587844,1308,480,49452,74281,27262,40566,54103,990,8,15,2,3,247,43,183,6,2,0,0,245,14,807,2,13,2,3,2,29,-1,-1,0,8,-1,2020-07-22,-1,0,61.1620795107034
97050,Rufus,Oregon,OR,2.060343638483909,119,59,45998,73444,36413,38214,54251,108,0,3,0,0,5,3,4,0,1,0,0,4,2,104,0,2,0,0,1,1,,,,,,,-2,-2,-2
97336,Crawfordsville,Oregon,OR,0.125833444222484,75,24,57598,76835,24587,46026,58800,69,1,1,0,0,1,3,1,0,0,0,0,1,0,68,1,1,0,0,0,3,,,,,,,-2,-2,-2
97626,Fort Klamath,Oregon,OR,93.014403783282475,54,32,30211,44277,26238,22938,35212,49,0,2,0,0,1,2,1,0,0,0,0,1,0,48,0,2,0,0,0,2,,,,,,,-2,-2,-2
97369,Otter Rock,Oregon,OR,1.709100878326968,209,112,59782,76317,40897,48324,56910,190,2,2,2,1,6,6,14,0,0,0,0,6,0,176,2,2,2,1,0,6,,,,,,,-2,-2,-2
97125,Manning,Oregon,OR,9.319828948147903,193,73,87444,94230,35641,63778,72137,179,1,3,2,0,1,7,7,0,1,0,0,1,1,172,1,2,2,0,0,6,,,,,,,-2,-2,-2
97634,Midland,Oregon,OR,0.741401632413431,222,91,40739,52294,21447,34454,39948,192,1,5,3,1,7,13,10,0,2,0,0,6,2,182,1,3,3,1,1,11,,,,,,,-2,-2,-2
97130,Manzanita,Oregon,OR,5.292280841851843,677,355,52994,72672,38111,41888,53487,611,12,4,13,0,5,32,16,0,0,0,0,5,11,595,12,4,13,0,0,21,,,,,,,-2,-2,-2
97134,Oceanside,Oregon,OR,0.249208573815026,151,84,57965,71889,39995,46778,53680,142,0,1,1,0,3,4,4,0,0,0,0,3,1,138,0,1,1,0,0,3,,,,,,,-2,-2,-2
97635,New Pine Creek,Oregon,OR,1.905713740949676,116,51,29434,48188,21186,25777,38741,101,0,2,3,0,7,3,5,0,0,0,0,6,0,96,0,2,3,0,1,3,,,,,,,-2,-2,-2
97636,Paisley,Oregon,OR,1003.110711312998319,475,227,41765,62987,30101,34468,45958,424,4,10,4,0,15,18,17,0,1,0,0,15,0,407,4,9,4,0,0,18,,,,,,,-2,-2,-2
97135,Pacific City,Oregon,OR,3.227142073030470,847,434,33071,51859,26572,28329,40473,743,5,11,6,1,44,37,44,0,0,0,0,44,5,699,5,11,6,1,0,32,,,,,,,-2,-2,-2
97350,Idanha,Oregon,OR,120.555104466201371,245,133,54154,65121,35357,43390,50677,229,0,3,1,0,2,10,7,0,1,0,0,2,2,222,0,2,1,0,0,8,,,,,,,-2,-2,-2
97364,Neotsu,Oregon,OR,0.254682725698368,457,191,54627,77046,32261,43844,54914,403,0,20,1,0,7,26,10,0,4,1,0,7,7,393,0,16,0,0,0,19,,,,,,,-2,-2,-2
97637,Plush,Oregon,OR,1784.985467576337896,105,54,41757,63102,32452,35922,46042,94,1,2,1,0,3,4,4,0,0,0,0,3,0,90,1,2,1,0,0,4,,,,,,,-2,-2,-2
97638,Silver Lake,Oregon,OR,1418.162700362755913,711,319,27401,45250,20306,22166,35175,628,1,20,2,0,17,43,11,0,4,0,0,17,4,617,1,16,2,0,0,39,,,,,,,-2,-2,-2
97639,Sprague River,Oregon,OR,86.645667609635197,357,162,28764,39679,18005,24347,31859,305,3,28,2,0,2,17,17,0,3,0,0,2,2,288,3,25,2,0,0,15,,,,,,,-2,-2,-2
97388,Gleneden Beach,Oregon,OR,1.869843799746579,792,411,51717,62956,32674,39842,49083,726,9,13,12,0,7,25,14,0,1,0,0,6,5,712,9,12,12,0,1,20,,,,,,,-2,-2,-2
97432,Dillard,Oregon,OR,0.350888509391588,269,97,40337,46657,16824,33243,37745,243,1,7,2,0,4,12,6,0,2,0,0,4,2,237,1,5,2,0,0,10,,,,,,,-2,-2,-2
97436,Elkton,Oregon,OR,140.062395651189775,925,409,47999,67173,29701,38371,51270,840,4,20,2,1,19,39,25,0,3,0,0,18,6,815,4,17,2,1,1,33,,,,,,,-2,-2,-2
97441,Gardiner,Oregon,OR,49.849470828983947,221,109,51258,54391,26826,39129,43484,202,1,6,2,0,2,8,5,0,2,0,0,2,1,197,1,4,2,0,0,7,,,,,,,-2,-2,-2
97640,Summer Lake,Oregon,OR,509.304356126414802,51,27,37672,58405,30920,33382,43039,46,0,1,0,0,2,2,2,0,0,0,0,1,0,44,0,1,0,0,1,2,,,,,,,-2,-2,-2
97733,Crescent,Oregon,OR,432.158942520359631,936,453,40358,49048,23738,33270,38653,852,7,25,5,0,15,32,15,0,0,0,0,15,5,837,7,25,5,0,0,27,,,,,,,-2,-2,-2
97735,Fort Rock,Oregon,OR,570.141979751902454,130,62,27069,45012,21471,21899,34990,115,0,4,0,0,3,8,2,0,1,0,0,3,1,113,0,3,0,0,0,7,,,,,,,-2,-2,-2
97736,Frenchglen,Oregon,OR,2419.330547770968678,80,29,54432,74537,27020,43243,55092,73,0,1,1,0,4,1,2,0,0,0,0,4,0,71,0,1,1,0,0,1,,,,,,,-2,-2,-2
97737,Gilchrist,Oregon,OR,320.884582772062231,433,212,44720,54072,26474,36517,42114,402,3,4,1,0,5,18,8,0,0,0,0,4,3,394,3,4,1,0,1,15,,,,,,,-2,-2,-2
97750,Mitchell,Oregon,OR,958.111122736660832,418,191,35602,53537,24480,30123,42123,383,0,4,2,1,10,18,9,0,0,0,0,10,1,374,0,4,2,1,0,17,,,,,,,-2,-2,-2
97751,Paulina,Oregon,OR,414.555545601862036,107,45,42315,51246,21552,34055,40714,98,0,1,0,0,6,2,0,0,0,0,0,6,0,98,0,1,0,0,0,2,,,,,,,-2,-2,-2
97473,Scottsburg,Oregon,OR,14.227845053394889,210,103,50216,56021,27477,38046,44429,191,1,5,2,0,2,9,5,0,1,0,0,2,1,186,1,4,2,0,0,8,,,,,,,-2,-2,-2
97484,Tiller,Oregon,OR,753.998887914798843,321,158,48765,63607,31312,40166,50072,281,1,11,3,1,10,14,6,0,0,0,1,9,2,275,1,11,3,0,1,12,,,,,,,-2,-2,-2
97486,Umpqua,Oregon,OR,193.324350120043135,661,273,66135,104836,43319,52632,75263,621,1,6,3,0,7,23,18,0,1,0,0,6,7,603,1,5,3,0,1,16,,,,,,,-2,-2,-2
97752,Post,Oregon,OR,934.183900652253556,105,57,42154,51311,27855,35331,40766,96,0,1,0,0,6,2,0,0,0,0,0,6,0,96,0,1,0,0,0,2,,,,,,,-2,-2,-2
97758,Riley,Oregon,OR,1814.088724878319454,88,40,50000,70208,31945,41275,52345,74,0,7,1,0,3,3,3,0,0,0,0,3,1,71,0,7,1,0,0,2,,,,,,,-2,-2,-2
97833,Haines,Oregon,OR,109.868554641872521,975,385,47540,65474,25855,38918,50461,902,2,8,1,2,24,36,16,0,1,0,0,22,2,886,2,7,1,2,2,34,,,,,,,-2,-2,-2
97834,Halfway,Oregon,OR,404.371378207949874,1032,504,44503,65446,31962,36680,50482,977,0,17,4,2,7,25,19,0,3,0,0,7,4,958,0,14,4,2,0,21,,,,,,,-2,-2,-2
97835,Helix,Oregon,OR,159.257083313506627,323,109,53934,72345,24414,42619,55755,275,0,14,4,0,12,18,2,0,1,0,0,12,7,273,0,13,4,0,0,11,,,,,,,-2,-2,-2
